patricID	ri_t04_A	ri_t04_B	ri_t04_C	ri_t48_A	ri_t48_B	ri_t48_C
fig|536231.75.peg.2654	3	0	0	0	17.79	8
fig|536231.75.peg.2655	8	4	0	0	25.21	6
fig|536231.75.peg.2656	0	0	0	0	0	0
fig|536231.75.peg.2657	2	8	0	0	37	1
fig|536231.75.peg.2658	9	16	0	25	0	10
fig|536231.75.peg.2659	0	0	0	0	0	0
fig|536231.75.peg.2660	6	21	1	15	4	12
fig|536231.75.peg.2663	9	6.304	0	16	0	11
fig|536231.75.peg.2664	38	45	60	222.536	213	178
fig|536231.75.peg.2665	4	0	4	27.519	44	8.006
fig|536231.75.peg.2666	7479.569	15185.044	6900	16	12	23
fig|536231.75.peg.2667	21.711	17.699	0	57.025	37.209	53.734
fig|536231.75.peg.2668	237.126	163.154	45	189.436	23	175.359
fig|536231.75.peg.2669	1023.999	1567	1245	57	24	95
fig|536231.75.peg.2670	528	485	160	446	293	406
fig|536231.75.peg.2671	640	777	357	108	163	155
fig|536231.75.peg.2672	2099	2089	921	111	120	163
fig|536231.75.peg.2673	0	1	0	0	0	0
fig|536231.75.peg.2674	14	13	8	7	0	0
fig|536231.75.peg.2675	0	0	0	0	0	0
fig|536231.75.peg.2676	14	14	11	0	18	0
fig|536231.75.peg.2677	73	106	51	8	0	23
fig|536231.75.peg.2678	21	26	11	7	12	29
fig|536231.75.peg.2679	0	3.472	10	0	0	12
fig|536231.75.peg.2680	1715.188	2216.34	898.572	0	0	27.387
fig|536231.75.peg.2681	12.991	11	39	32	23	12
fig|536231.75.peg.2682	32	45.001	31	38.005	17	102.001
fig|536231.75.peg.2683	4	9	0	9	0	21
fig|536231.75.peg.2684	820	1219	453	608	1154	1780
fig|536231.75.peg.2685	865	961	485	5668	5377	7134.175
fig|536231.75.peg.2686	1	3	12	25	0	5
fig|536231.75.peg.2687	943	1355	476	478	748	1160
fig|536231.75.peg.2688	172	234	39	2	65	72
fig|536231.75.peg.2689	2	5	0	0	0	0
fig|536231.75.peg.2690	7050.495	11598	3769	550	457	857
fig|536231.75.peg.2691	734	1370	426	98	110	436
fig|536231.75.peg.2692	618.466	663.772	267.393	111.398	199.468	527.997
fig|536231.75.peg.2693	771.576	934.009	626.226	193.204	240.006	459.211
fig|536231.75.peg.2694	11271.549	11779.569	2799	11976.852	10460	21769.905
fig|536231.75.peg.2695	703.089	792	293	289	311	466
fig|536231.75.peg.2698	131.111	172.868	40	93.822	41	75.123
fig|536231.75.peg.2699	616.889	898.838	211	66.178	96.264	182.877
fig|536231.75.peg.2700	0	0	0	0	0	0
fig|536231.75.peg.2701	33.168	42.289	34.394	54.072	16.132	14.316
fig|536231.75.peg.2702	8	13.999	9	21	0	4
fig|536231.75.peg.2703	110.969	70.935	46.927	7	5	64
fig|536231.75.peg.2704	31.282	67.33	34.51	10	0	8
fig|536231.75.peg.2706	2983.792	3931.21	1117	63	89	74
fig|536231.75.peg.2707	2374.208	2424	1055	1742	2188	3570.014
fig|536231.75.peg.2708	2635.292	3142.573	870	1229.268	1273.211	1564.923
fig|536231.75.peg.2709	780.798	1057.428	590	796.732	860.789	1171.077
fig|536231.75.peg.2710	786	918	359	927	1199	2119
fig|536231.75.peg.2711	773	939	373	1516	1832	2220
fig|536231.75.peg.2712	673	1717	856	352	630	2260
fig|536231.75.peg.2713	106	175	71	396	545	1458
fig|536231.75.peg.2714	9	18	9	0	0	0
fig|536231.75.peg.2715	9.02	10	0	4	2	6.903
fig|536231.75.peg.2716	13120.224	20678.643	6549	938	825	1360
fig|536231.75.peg.2717	2624.85	2828.854	1135	2077.494	2060.429	2869.033
fig|536231.75.peg.2718	304.792	250.714	80	292.506	210.927	372.967
fig|536231.75.peg.2719	1075.856	935.432	661	747	650.644	1262
fig|536231.75.peg.2720	6142.051	7567	4278	1433	1437	2726
fig|536231.75.peg.2721	11180.286	14037.02	5724	3433	2901	4827
fig|536231.75.peg.2722	1406	1589.131	732	288	334	514
fig|536231.75.peg.2723	3393	2883.001	2378	885	1085	1236
fig|536231.75.peg.2724	13481.089	11326.202	7950	5314	4817	8005
fig|536231.75.peg.2725	14	16	0	0	6	0
fig|536231.75.peg.2726	1	3	0	0	17	1
fig|536231.75.peg.2727	0	1	4	0	0	3
fig|536231.75.peg.2728	1	0	3	0	0	1
fig|536231.75.peg.2729	9	4	1	0	14	10
fig|536231.75.peg.2732	133.611	134	40	218	264	147
fig|536231.75.peg.2733	154	165	55	262	175	236
fig|536231.75.peg.2736	381	295	183.857	94	135	89
fig|536231.75.peg.2737	26	18	14.143	0	0	0
fig|536231.75.peg.2738	4	3	0	0	0	8
fig|536231.75.peg.2739	208	130	132	94	72	137
fig|536231.75.peg.2740	7	7	20	0	0	0
fig|536231.75.peg.2743	54	53	29	33	50	58
fig|536231.75.peg.2744	61937.806	102146.466	39942	388	286	567
fig|536231.75.peg.2745	19	19	12	22	22	4
fig|536231.75.peg.2748	8	21	15	18	28	23
fig|536231.75.peg.2749	0	0	0	0	0	0
fig|536231.75.peg.2750	3	11	0	0	23	39
fig|536231.75.peg.2751	7	10	0	6	0	34
fig|536231.75.peg.2752	4	9	0	28	13.858	23
fig|536231.75.peg.2753	0	2	0	6	8.142	18
fig|536231.75.peg.2754	26863.763	31302.176	9786	56	23	163
fig|536231.75.peg.2755	18	18	15	0	28	21
fig|536231.75.peg.2756	8.168	12	16	40	61	64
fig|536231.75.peg.2757	7.832	0	0	6	28	0
fig|536231.75.peg.2758	4	6	0	1	9	19
fig|536231.75.peg.2759	15	22	0	40	57	71
fig|536231.75.peg.2760	0	1	0	0	15.01	1
fig|536231.75.peg.2761	1	4	0	11	11.99	26
fig|536231.75.peg.2762	20	20	10	54	62	83
fig|536231.75.peg.2763	26	18	2	47	0	43
fig|536231.75.peg.2764	0	0	0	0	0	0
fig|536231.75.peg.2765	5	7	0	103	26	62
fig|536231.75.peg.2766	0	1	0	0	0	19
fig|536231.75.peg.2767	7	6	5	6	40	4
fig|536231.75.peg.2768	6	9	0	11	12	6
fig|536231.75.peg.2769	0	0	0	0	0	0
fig|536231.75.peg.2770	60	88	86	0	0	0
fig|536231.75.peg.2771	0	0	0	0	0	0
fig|536231.75.peg.2772	0	3	0	0	23	28
fig|536231.75.peg.2774	88.166	114.04	93.303	287	316	552
fig|536231.75.peg.2775	15	14.003	0	15	46	6
fig|536231.75.peg.2776	0	1.997	0	8	0	3
fig|536231.75.peg.2777	0	4	0	7	0	12
fig|536231.75.peg.2778	498	426	227	265	272	331
fig|536231.75.peg.2779	5934.177	6826.544	3194	1046	1312	1460
fig|536231.75.peg.2780	79	46	65	224	361	449
fig|536231.75.peg.2781	465.754	463.819	264.322	1180	987	2301.591
fig|536231.75.peg.2782	3	0	0	0	0	7
fig|536231.75.peg.2783	0	0	0	0	0	16
fig|536231.75.peg.2784	7033.657	16006.542	3147	132	91	229
fig|536231.75.peg.2785	16179.217	19712.833	4829.125	163.134	174	327.211
fig|536231.75.peg.2786	1751.204	2360.565	882.875	49.866	56	100.789
fig|536231.75.peg.2787	13	13	4	0	13	2
fig|536231.75.peg.2788	39	54	4	29	59	37
fig|536231.75.peg.2789	30	28	12	41	0	36
fig|536231.75.peg.2790	42	48	26	49	41	44
fig|536231.75.peg.2791	8	1	0	0	0	3
fig|536231.75.peg.2792	49	52	29	9	10	8
fig|536231.75.peg.2793	215004.165	147438.734	103443	333503.048	335276	477431.807
fig|536231.75.peg.2794	1918	1602	728	1493	1854	2730
fig|536231.75.peg.2795	941	761	300	515	765	1025
fig|536231.75.peg.2796	2	0	0	0	0	0
fig|536231.75.peg.2797	100396.053	70414.996	50490	150946	122426	174711
fig|536231.75.peg.2798	2455	2223	884	4678	5188	7997
fig|536231.75.peg.2799	1714	1492	800	1205	915	1574
fig|536231.75.peg.2800	51571.951	36937.049	23029	17241	19097	30030
fig|536231.75.peg.2801	9964.424	9458	5777	11280	9548	16010
fig|536231.75.peg.2802	14335.775	16769.523	10187	18635	14370	28839
fig|536231.75.peg.2803	11930.382	14685	7250	12381	9559	20930
fig|536231.75.peg.2804	8994.315	9782.104	6038	10345	7837	15290
fig|536231.75.peg.2805	5080.502	9759.657	4926	471	565	1900
fig|536231.75.peg.2806	1513.144	1903.723	1272.901	368.7	344.098	451.983
fig|536231.75.peg.2807	9383.856	8644.277	5304.099	6193.3	5874.902	8905.017
fig|536231.75.peg.2808	1470	1358	566	444	353	805
fig|536231.75.peg.2809	149.555	91.167	13	66	85	126
fig|536231.75.peg.2810	117.445	148.833	28	245	161.295	207
fig|536231.75.peg.2811	244	236	21	384	361.705	518
fig|536231.75.peg.2812	7238.956	9052.474	3166	2232	2122	3454
fig|536231.75.peg.2813	12645.158	10274	4702	6527	7781	12039
fig|536231.75.peg.2814	14714.809	11194.123	6177	9559	7615	12361
fig|536231.75.peg.2815	13760.863	9594	6889	14216	11959	18059
fig|536231.75.peg.2816	0	0	0	0	0	0
fig|536231.75.peg.2817	327	235	78	919	781	1114
fig|536231.75.peg.2818	282	197	74	785	590	1120
fig|536231.75.peg.2820	3677.048	2419	1376	4186	5900	9501
fig|536231.75.peg.2821	5945.07	3704	2372	22714	21672	35084
fig|536231.75.peg.2822	66	59	46	85	136	160
fig|536231.75.peg.2823	13417.199	8754.499	5858	16408	19238	34853
fig|536231.75.peg.2824	20453	12907	7789	48872	52226	94645
fig|536231.75.peg.2825	282	294	228	668	521	1348
fig|536231.75.peg.2826	3868.014	2985	1795	2632	2767	4112
fig|536231.75.peg.2827	2106	1961	711	856	1042	2244
fig|536231.75.peg.2828	0	0	0	0	0	0
fig|536231.75.peg.2829	22601.648	19388.028	11919	35037	29381	43257
fig|536231.75.peg.2830	3462.999	7384	1549	826	698	1175
fig|536231.75.peg.2831	249786.484	416224.737	112348	4172	3117	5258
fig|536231.75.peg.2832	468	486.675	105	92	138	132.253
fig|536231.75.peg.2833	3400	3908.325	1371	5508	5051	8334.747
fig|536231.75.peg.2834	290941.101	221486.162	158761	514607.812	514211	859808.932
fig|536231.75.peg.2835	3951.008	3235.018	1197	3069	2775	4989
fig|536231.75.peg.2836	13922.439	9592	7244	10846	10313	18475
fig|536231.75.peg.2837	176387.063	250016.934	91829	14085	13459	21352
fig|536231.75.peg.2838	824	795	386	335	202	529
fig|536231.75.peg.2839	63	48	5	118	102	110
fig|536231.75.peg.2840	24	15	0	93	92	77
fig|536231.75.peg.2841	1264	1239	547	1723	1884	2742
fig|536231.75.peg.2842	19967.241	16232	9536	3832	3566	5682
fig|536231.75.peg.2843	17690.125	11653	8218	16577	16519	24406
fig|536231.75.peg.2844	822	531	438	1080	755	1846
fig|536231.75.peg.2845	391	324	170	250	281	325
fig|536231.75.peg.2846	107	108	44	85	84	209
fig|536231.75.peg.2847	317	332	77	629	484	594
fig|536231.75.peg.2848	228	181	123	502	306	454
fig|536231.75.peg.2849	5923.016	5143.276	3556	571	334	669
fig|536231.75.peg.2850	0	4	0	0	0	0
fig|536231.75.peg.2851	1	3	0	0	0	0
fig|536231.75.peg.2852	36	36	12	124	40	88
fig|536231.75.peg.2853	8765.301	12219.001	5504	1878	1116	1710
fig|536231.75.peg.2854	18422.285	20830.97	12056	2099	2161	3989
fig|536231.75.peg.2855	122	217	44	38	56	96
fig|536231.75.peg.2856	0	0	0	0	0	6
fig|536231.75.peg.2857	0	0	0	0	13	0
fig|536231.75.peg.2858	399	575	113	129	70	103
fig|536231.75.peg.2859	8	57	44	0	7	0
fig|536231.75.peg.2860	52	127	43	25	30	7
fig|536231.75.peg.2861	15254.794	30209.572	12658	142	161	718
fig|536231.75.peg.2862	68	66	39	1	0	38
fig|536231.75.peg.2863	6109.261	6982.035	4180	123	162	159.999
fig|536231.75.peg.2864	5	4	2	16	6	23.001
fig|536231.75.peg.2865	0	10	2	10	0	2
fig|536231.75.peg.2866	5	12	0	41	4	7
fig|536231.75.peg.2867	19441.385	17131.354	11184	17548.338	17411.266	27664.451
fig|536231.75.peg.2868	0	0	0	0	0	0
fig|536231.75.peg.2869	0	2	0	15	0	3
fig|536231.75.peg.2870	8	10	0	2	2	7
fig|536231.75.peg.2871	61	73.731	39.304	274.388	204.717	245.196
fig|536231.75.peg.2872	44	33.269	7.696	131.612	128.283	143.804
fig|536231.75.peg.2873	0	0	0	3	0	1
fig|536231.75.peg.2874	317	331	123	816	920	1386
fig|536231.75.peg.2875	388	296	160	1398	1238	1888
fig|536231.75.peg.2876	251	192	131	873	1081	1284
fig|536231.75.peg.2877	299	284	250	1207	1212	1762
fig|536231.75.peg.2878	698	532	296	1510	1353	1887
fig|536231.75.peg.2879	246	230	116	1478	1509	2023
fig|536231.75.peg.2880	1607	1169	870	4504	4079	6944
fig|536231.75.peg.2881	137	115	53	244	342	415
fig|536231.75.peg.2882	1	2	0	28	11	13
fig|536231.75.peg.2883	5	6	0	4	35	12
fig|536231.75.peg.2884	21	15	2	48	53	50
fig|536231.75.peg.2885	0	0	0	0	0	0
fig|536231.75.peg.2886	0	0	0	0	0	0
fig|536231.75.peg.2887	0	0	0	0	0	0
fig|536231.75.peg.2888	41.814	27.051	0	71.286	0	19.43
fig|536231.75.peg.2892	2618.623	4678.828	2838.08	455.558	456.329	1525.529
fig|536231.75.peg.2893	2765	3127	1509	227	318	770
fig|536231.75.peg.2894	601	865	325	283	263	273
fig|536231.75.peg.2895	2807.825	1904.998	770.038	4240.266	3871.876	6097.692
fig|536231.75.peg.2896	70	78	22	10	36	12
fig|536231.75.peg.2897	655	744	104	24	55	96
fig|536231.75.peg.2898	714.985	949.423	355.103	514.512	0	539.673
fig|536231.75.peg.2899	1037.695	1197.638	244.009	95.208	196.271	146.192
fig|536231.75.peg.2900	114.388	151.103	52	10	16	62
fig|536231.75.peg.2901	3	9	1	0	14	6
fig|536231.75.peg.2902	857.64	872.209	486	227	193.688	188.148
fig|536231.75.peg.2903	1380.618	1265.14	541.486	1210.266	1176.209	1887.592
fig|536231.75.peg.2904	154	173.457	64	79.744	7	27
fig|536231.75.peg.2905	729.211	641.878	276.605	1335.865	1456.63	2089.312
fig|536231.75.peg.2906	13	7	0	28	40	34
fig|536231.75.peg.2907	29	35	7	11	34	28.516
fig|536231.75.peg.2908	2121.943	1901.099	668.829	4577.187	4105.454	7011.312
fig|536231.75.peg.2909	2157.482	2213.696	557	173	274	340
fig|536231.75.peg.2910	1186.734	932.36	461.622	1739.372	2143.051	3659.573
fig|536231.75.peg.2911	64.327	80.03	66.66	61	32.085	59
fig|536231.75.peg.2912	34	31	23	7	0	6
fig|536231.75.peg.2913	1180.305	1271.362	345.991	331.792	127.729	321.808
fig|536231.75.peg.2914	1490.871	1300.251	464.21	2972.358	2390.455	3889.82
fig|536231.75.peg.2915	25	28	2	32	11	11
fig|536231.75.peg.2916	1541	1972	478	147	219	301
fig|536231.75.peg.2917	169	173	86	269	349	622
fig|536231.75.peg.2918	521	478.008	346	1014	1098	1864
fig|536231.75.peg.2919	1	6	0	9	0	17
fig|536231.75.peg.2920	14	18	0	33	25	64
fig|536231.75.peg.2921	7	2	5	0	21	10
fig|536231.75.peg.2922	19	15	0	27	24	39
fig|536231.75.peg.2923	32	25	15	48	116	108
fig|536231.75.peg.2924	5	15.703	1	10	0	14
fig|536231.75.peg.2925	8	13.297	21	19	0	25
fig|536231.75.peg.2926	52	80	60	74	18	122
fig|536231.75.peg.2927	16	4	8	0	16	25
fig|536231.75.peg.2928	37	38	22	118	97	108
fig|536231.75.peg.2929	22	39	2	68	75	58
fig|536231.75.peg.2930	12	6	8	46	41	62
fig|536231.75.peg.2931	3	8	0	6	24	14
fig|536231.75.peg.2932	0	6	10	32.496	101	32
fig|536231.75.peg.2933	4	0	0	19.504	0	17
fig|536231.75.peg.2934	0	8	5	21	23	0
fig|536231.75.peg.2935	5	4	0	0	0	4
fig|536231.75.peg.2936	201	175	70	247	239	164
fig|536231.75.peg.2937	98	65	43	26	27	21
fig|536231.75.peg.2938	137	80	56	23	8	56
fig|536231.75.peg.2939	28	16	14	0	2	0
fig|536231.75.peg.2940	325	625	94	83	60	98
fig|536231.75.peg.2941	69	75	31	46	19	72
fig|536231.75.peg.2942	22	28	38	31	19	4
fig|536231.75.peg.2943	351	308	155	356	500	499
fig|536231.75.peg.2944	4642.363	3320	1877	5925	5044	6880
fig|536231.75.peg.2945	169616.035	157005.716	121855	27466	22017	33618
fig|536231.75.peg.2946	11905	10446	4605	5255	5310	8997
fig|536231.75.peg.2947	122	104	60	445	235	672
fig|536231.75.peg.2948	1980	1641	1083	891	662	1385
fig|536231.75.peg.2949	219	175	66	269	284	424
fig|536231.75.peg.2950	170	128	101	325	268	294
fig|536231.75.peg.2951	1043905.383	1576483.039	709897.985	19348	20772	55366
fig|536231.75.peg.2952	1125	1248	505	450	762	930
fig|536231.75.peg.2953	3096	2591	1587	2762	2052	2967
fig|536231.75.peg.2954	1626.039	1180	796	576	700	977
fig|536231.75.peg.2955	5287.328	4411	2603	1224	1312	2310
fig|536231.75.peg.2956	2841.159	2133	990	2622	2844	4616
fig|536231.75.peg.2957	716	576	121	381	256	531
fig|536231.75.peg.2958	1110	932	500	1430	1836	2266
fig|536231.75.peg.2959	4141.159	2997.431	1513	3632	3814	6088
fig|536231.75.peg.2960	3762.072	2839.168	1433	2968	3171	4836
fig|536231.75.peg.2961	3793.459	2628.44	1391	6787	5702	9463
fig|536231.75.peg.2962	654	537.56	107	294	344	591
fig|536231.75.peg.2963	3013	2055	1339	4035	3368	5288
fig|536231.75.peg.2964	11322.328	7161	5377	21170	21195	34042
fig|536231.75.peg.2965	13017.07	9597.711	6591	10875	9719	15051
fig|536231.75.peg.2966	5463.131	4981.176	3584	3141	3434	5324
fig|536231.75.peg.2967	9262.246	8198.202	5031	4737	5117	8651
fig|536231.75.peg.2968	11185.946	8861	6247	9331	8197	11861
fig|536231.75.peg.2969	9936.006	9519	7730	7115	5815.654	10106
fig|536231.75.peg.2970	22480.633	23383.193	10437	6137	7266.346	12603
fig|536231.75.peg.2971	525	390	275	861	1181	1797
fig|536231.75.peg.2972	1992	1464	958	3905	3092	5029
fig|536231.75.peg.2973	17016.356	14721	9675	11579	11947	21500
fig|536231.75.peg.2974	35813.45	27096.494	14578	21280	21657	33319
fig|536231.75.peg.2975	5522.907	4535	1989	4789	3805	4977
fig|536231.75.peg.2976	610.315	667.206	145.58	57.931	30.27	17.001
fig|536231.75.peg.2977	1539.685	1665.794	384.42	37.069	110.73	117.999
fig|536231.75.peg.2978	51277.957	38144.81	30577	12871	10451	14451
fig|536231.75.peg.2979	10219.584	8158	3934	2398	2903	3499
fig|536231.75.peg.2980	11514.189	9137.141	5611	4762	4071	5675.001
fig|536231.75.peg.2981	62280.901	170035.697	74289	508	1034	2651.999
fig|536231.75.peg.2982	15649.381	9866.206	5195	13073	11265	16920
fig|536231.75.peg.2983	101	83	32	112	108	67
fig|536231.75.peg.2984	1604	1045	502	1795	1618	2809
fig|536231.75.peg.2985	14041.061	12549	5487	5144	5212	8975
fig|536231.75.peg.2986	0	2	10	0	0	0
fig|536231.75.peg.2987	13	14	4	35	7	26
fig|536231.75.peg.2988	9438.423	10561	5598	3463	2983	4712
fig|536231.75.peg.2990	5.979	12	0	15	0	0
fig|536231.75.peg.2991	2	19	34	0	0	0
fig|536231.75.peg.2992	556.92	741	569.713	112.07	61.21	75.004
fig|536231.75.peg.2993	209.08	208	91.287	109.93	147.79	172.996
fig|536231.75.peg.2994	2	15	9	0	0	0
fig|536231.75.peg.2995	2531.7	2956.245	1819.703	1021.901	954.753	1146.885
fig|536231.75.peg.2996	309.3	299.755	97.297	153.099	172.247	220.115
fig|536231.75.peg.2997	2311	1607	857	2964	2875	3998
fig|536231.75.peg.2998	15703.033	11997.776	7912	22123	21413	33936
fig|536231.75.peg.2999	55	37	10	12	39	79
fig|536231.75.peg.3000	249	201	89	388	468	762
fig|536231.75.peg.3001	539	527	310	3302	3214	6119
fig|536231.75.peg.3002	6127.968	5301	3702	5040	4333	7843
fig|536231.75.peg.3003	3628.143	2911	1925	2311	2467	3626
fig|536231.75.peg.3004	3936	2898	1974	4361	3773	6322
fig|536231.75.peg.3005	5707.051	6522	3678	2230	2556	4749
fig|536231.75.peg.3006	2323	2564	1499	2023	1767	3071
fig|536231.75.peg.3007	6338.009	5536	2459	2150	1753	3232
fig|536231.75.peg.3008	5	7	0	0	0	0
fig|536231.75.peg.3009	129	139	83	96	70	169
fig|536231.75.peg.3010	4085.131	3701	2128	1839	2295	3948
fig|536231.75.peg.3011	110	85	10	28	17	36
fig|536231.75.peg.3012	544	336	237	276	175	277
fig|536231.75.peg.3013	389	342	57	43	30	101
fig|536231.75.peg.3014	267	171	135	14	9	14
fig|536231.75.peg.3015	258	217	98	80	198	187
fig|536231.75.peg.3017	309.015	227	87	11	17	39
fig|536231.75.peg.3018	3213.44	3667	1989	883	875	1428
fig|536231.75.peg.3019	334	251	104	419	575	501
fig|536231.75.peg.3020	101	97	41	54	157	133
fig|536231.75.peg.3021	200	316	202	15	0	25
fig|536231.75.peg.3022	926	621.725	543	898	783.728	1479.78
fig|536231.75.peg.3023	318	215.275	81	595	479.272	891.22
fig|536231.75.peg.3024	5141.298	4417	1860	4337	4309	6450
fig|536231.75.peg.3025	11595.842	7904	4067.333	11129	12130	18062
fig|536231.75.peg.3026	6579	4429	2650	5268	6553	11356
fig|536231.75.peg.3027	15	6	6	48	25	42
fig|536231.75.peg.3028	3410.084	2069	1387	1698	1533	2559.247
fig|536231.75.peg.3029	6835.098	4333	2622	9062	8349	12408
fig|536231.75.peg.3030	7086.24	5383	2781	7740	6638	10561
fig|536231.75.peg.3031	3325.001	2727	1647	1787	2120	3858
fig|536231.75.peg.3032	4203.16	2773	1538	2784	2193	3318
fig|536231.75.peg.3033	4634	3172	1644	5025	4678	6795
fig|536231.75.peg.3034	1581.841	1326	367	910	1103	1818
fig|536231.75.peg.3035	5499.022	4270.003	1917	3450	3094	5390
fig|536231.75.peg.3036	1345	1069	505	1010	1068	2019
fig|536231.75.peg.3037	4483	2909	1730	4064	3873	6088
fig|536231.75.peg.3038	40	33	0	36	59	29
fig|536231.75.peg.3039	21026.219	14304	9999	14266	13960	22528
fig|536231.75.peg.3040	3753	3645	1439	2359	2286	3444
fig|536231.75.peg.3041	102	95	44	215	294	282
fig|536231.75.peg.3042	39157.22	35636.002	26083	3505	2653	4076
fig|536231.75.peg.3043	2011	1432.046	995	3650	3035	4686
fig|536231.75.peg.3044	31535.82	24010.033	11601	34679	28051	37244
fig|536231.75.peg.3045	318140.124	239974.397	126964	181437.906	172540	252621.109
fig|536231.75.peg.3046	52841.584	43037.713	22486	18232	18762	28305
fig|536231.75.peg.3047	67985.168	59762.185	29925	34917	27652	47727
fig|536231.75.peg.3048	1610	1107	762	1085	1039	1172
fig|536231.75.peg.3049	4540	3397	2376	6095	5271	7959
fig|536231.75.peg.3050	1311	1829	1087	66	61	116
fig|536231.75.peg.3051	49089.073	51665.719	33699.545	14034	12920	21492
fig|536231.75.peg.3052	21770.564	14347.066	8951	19106	18863	27739.539
fig|536231.75.peg.3053	2622	2204	952	1005	1028	1918
fig|536231.75.peg.3054	55	34	67	75	18	47
fig|536231.75.peg.3055	3608	2562.001	1527	8094	7408	11765
fig|536231.75.peg.3056	11608.01	8160	5115	15425	14686	23042
fig|536231.75.peg.3057	37232.771	71607.683	23252	387	741	1567
fig|536231.75.peg.3058	2837	2065	1524	3274	3214	5190
fig|536231.75.peg.3059	4000.021	2541	1837	4463	3911	6053
fig|536231.75.peg.3060	22867.114	20633.342	15306	10241	9719	13913
fig|536231.75.peg.3061	8622.9	6553.304	3573	5954	6918	10983
fig|536231.75.peg.3062	17724.131	13400.424	8658	14800	12988	20231
fig|536231.75.peg.3063	22729.059	16930	9832	14204	14305	24631
fig|536231.75.peg.3064	8123.29	4810	2341	13566	10065	14260
fig|536231.75.peg.3065	271.104	189	49	200	255	360
fig|536231.75.peg.3066	133.905	146	74	15	48	68
fig|536231.75.peg.3067	3	4	9	0	0	0
fig|536231.75.peg.3068	1048	1473.034	423	18	31	80
fig|536231.75.peg.3069	9490.002	9952	3028	2359	2087	3630
fig|536231.75.peg.3070	5334.006	4727.001	1463	1490	1887	2970
fig|536231.75.peg.3071	663117.712	642460.855	503006.754	9220	8115	17163
fig|536231.75.peg.3072	10398.941	6612.001	5424	7771	7456	12172
fig|536231.75.peg.3073	9960.19	6700.119	5005	9659	8435	13380
fig|536231.75.peg.3074	9	6	2	0	0	1
fig|536231.75.peg.3075	10860.565	7358	7070	18152	15148	25416
fig|536231.75.peg.3076	4108.667	3050	1853	3751	3618	5593
fig|536231.75.peg.3077	17172	12823	7187	9473	9271	15386
fig|536231.75.peg.3078	2392	2061.403	956	1220	1959	2591
fig|536231.75.peg.3079	16869.527	11640	7854	13900	13286	21691
fig|536231.75.peg.3080	6933.077	5383.026	3367.847	6817	7366	14310
fig|536231.75.peg.3081	3098.274	5411.49	1536	264	279	678.751
fig|536231.75.peg.3082	7036.194	7893	4225	3727	2857	6366.249
fig|536231.75.peg.3083	159	175	100	93	251	300
fig|536231.75.peg.3084	67573.804	50860.797	37176	58786	56143	91576
fig|536231.75.peg.3085	21645.241	17580.417	4774	12560	13658	24289
fig|536231.75.peg.3086	73352.272	61837.568	31901	61641	56696	88814
fig|536231.75.peg.3087	1794.029	1181	839	2372	1861	2549
