patricID	ri_t04_A	ri_t04_B	ri_t04_C	ri_t12_A	ri_t12_B	ri_t12_C
fig|536231.75.peg.2653	8	12	0	1	7	6
fig|536231.75.peg.2654	3	0	0	0	0	0
fig|536231.75.peg.2655	8	4	0	0	0	0
fig|536231.75.peg.2656	0	0	0	0	0	0
fig|536231.75.peg.2657	2	8	0	3	3	1
fig|536231.75.peg.2658	9	16	0	2	7	0
fig|536231.75.peg.2659	0	0	0	0	0	0
fig|536231.75.peg.2660	6	21	1	15	3	2
fig|536231.75.peg.2663	9	6.304	0	0	0	0
fig|536231.75.peg.2664	38	45	60	5	8	6
fig|536231.75.peg.2665	4	0	4	7	2	0
fig|536231.75.peg.2666	7479.569	15185.044	6900	1772.609	4098	1775
fig|536231.75.peg.2667	21.711	17.699	0	14.562	15.126	16.261
fig|536231.75.peg.2668	237.126	163.154	45	264.926	196	114
fig|536231.75.peg.2669	1023.999	1567	1245	496	961	388
fig|536231.75.peg.2670	528	485	160	375	331	121
fig|536231.75.peg.2671	640	777	357	530	711	145
fig|536231.75.peg.2672	2099	2089	921	1514	2122	387
fig|536231.75.peg.2673	0	1	0	0	0	0
fig|536231.75.peg.2674	14	13	8	0	9	6
fig|536231.75.peg.2675	0	0	0	0	0	0
fig|536231.75.peg.2676	14	14	11	1	5	0
fig|536231.75.peg.2677	73	106	51	10	64	23
fig|536231.75.peg.2678	21	26	11	2	3	1
fig|536231.75.peg.2679	0	3.472	10	0	0	0
fig|536231.75.peg.2680	1715.188	2216.34	898.572	950.465	1493.42	1043.46
fig|536231.75.peg.2681	12.991	11	39	3	7.721	14
fig|536231.75.peg.2682	32	45.001	31	164	68.049	79.136
fig|536231.75.peg.2683	4	9	0	23	15.623	49
fig|536231.75.peg.2684	820	1219	453	2697	1549.377	3625
fig|536231.75.peg.2685	865	961	485	9605	3180	8948
fig|536231.75.peg.2686	1	3	12	22	20	17
fig|536231.75.peg.2687	943	1355	476	2969	2178	5595
fig|536231.75.peg.2688	172	234	39	648	328	1031
fig|536231.75.peg.2689	2	5	0	2	0	0
fig|536231.75.peg.2690	7050.495	11598	3769	3261	4471.711	3306
fig|536231.75.peg.2691	734	1370	426	1073	843	918
fig|536231.75.peg.2692	618.466	663.772	267.393	1118.254	899.489	1438.081
fig|536231.75.peg.2693	771.576	934.009	626.226	1110.328	908.862	1839.081
fig|536231.75.peg.2694	11271.549	11779.569	2799	9988.552	12452.324	11208.945
fig|536231.75.peg.2695	703.089	792	293	1135	776.034	667
fig|536231.75.peg.2698	131.111	172.868	40	143.778	181	218.133
fig|536231.75.peg.2699	616.889	898.838	211	878.585	877	932.855
fig|536231.75.peg.2700	0	0	0	0	0	0
fig|536231.75.peg.2701	33.168	42.289	34.394	20.748	13.239	19.44
fig|536231.75.peg.2702	8	13.999	9	11	5	6
fig|536231.75.peg.2703	110.969	70.935	46.927	45.005	20.709	14.895
fig|536231.75.peg.2704	31.282	67.33	34.51	22.597	45.682	20.651
fig|536231.75.peg.2706	2983.792	3931.21	1117	923	1390	778
fig|536231.75.peg.2707	2374.208	2424	1055	6058	3616	4903.544
fig|536231.75.peg.2708	2635.292	3142.573	870	3723	2648.225	2298.028
fig|536231.75.peg.2709	780.798	1057.428	590	1749	1069.775	3091.972
fig|536231.75.peg.2710	786	918	359	5151.724	1880	6327
fig|536231.75.peg.2711	773	939	373	5697.001	2000	6500.057
fig|536231.75.peg.2712	673	1717	856	2998	2572	2956
fig|536231.75.peg.2713	106	175	71	1562	511	1009
fig|536231.75.peg.2714	9	18	9	47	12	102
fig|536231.75.peg.2715	9.02	10	0	2	6.296	0
fig|536231.75.peg.2716	13120.224	20678.643	6549	6405	9017	9645
fig|536231.75.peg.2717	2624.85	2828.854	1135	5350.616	3631.664	3063.028
fig|536231.75.peg.2718	304.792	250.714	80	650.162	482.975	264
fig|536231.75.peg.2719	1075.856	935.432	661	2206.222	1632.389	1325
fig|536231.75.peg.2720	6142.051	7567	4278	7257	6287	10576
fig|536231.75.peg.2721	11180.286	14037.02	5724	11495	10404.667	8994
fig|536231.75.peg.2722	1406	1589.131	732	784	851	495
fig|536231.75.peg.2723	3393	2883.001	2378	1865	2442	1401.112
fig|536231.75.peg.2724	13481.089	11326.202	7950	10628.72	13107	4974
fig|536231.75.peg.2725	14	16	0	6	5	6
fig|536231.75.peg.2726	1	3	0	0	0	10
fig|536231.75.peg.2727	0	1	4	0	0	0
fig|536231.75.peg.2728	1	0	3	0	0	0
fig|536231.75.peg.2729	9	4	1	6	0	0
fig|536231.75.peg.2732	133.611	134	40	152	175	75
fig|536231.75.peg.2733	154	165	55	168	217	63
fig|536231.75.peg.2736	381	295	183.857	193	278	163
fig|536231.75.peg.2737	26	18	14.143	5	15	4
fig|536231.75.peg.2738	4	3	0	0	4	0
fig|536231.75.peg.2739	208	130	132	141	148	112
fig|536231.75.peg.2740	7	7	20	5	21	3
fig|536231.75.peg.2743	54	53	29	51	40	10
fig|536231.75.peg.2744	61937.806	102146.466	39942	34455.753	66112.956	7369
fig|536231.75.peg.2745	19	19	12	3	9	4
fig|536231.75.peg.2748	8	21	15	3	7	14
fig|536231.75.peg.2749	0	0	0	0	0	0
fig|536231.75.peg.2750	3	11	0	5	0	0
fig|536231.75.peg.2751	7	10	0	1	0	4
fig|536231.75.peg.2752	4	9	0	0	4	1
fig|536231.75.peg.2753	0	2	0	0	0	1
fig|536231.75.peg.2754	26863.763	31302.176	9786	9104	13390	5468
fig|536231.75.peg.2755	18	18	15	1	14	8
fig|536231.75.peg.2756	8.168	12	16	1	5	10
fig|536231.75.peg.2757	7.832	0	0	0	1	0
fig|536231.75.peg.2758	4	6	0	0	0	1
fig|536231.75.peg.2759	15	22	0	9	4	6
fig|536231.75.peg.2760	0	1	0	0	0	6
fig|536231.75.peg.2761	1	4	0	22	3	0
fig|536231.75.peg.2762	20	20	10	24	24	18
fig|536231.75.peg.2763	26	18	2	16	9	5
fig|536231.75.peg.2764	0	0	0	0	0	0
fig|536231.75.peg.2765	5	7	0	2	1	5
fig|536231.75.peg.2766	0	1	0	0	0	0
fig|536231.75.peg.2767	7	6	5	36	6	14
fig|536231.75.peg.2768	6	9	0	10	0	1
fig|536231.75.peg.2769	0	0	0	0	0	0
fig|536231.75.peg.2770	60	88	86	44	63	28
fig|536231.75.peg.2771	0	0	0	0	0	0
fig|536231.75.peg.2772	0	3	0	0	0	4
fig|536231.75.peg.2774	88.166	114.04	93.303	74.002	82.003	87.206
fig|536231.75.peg.2775	15	14.003	0	12	6	0
fig|536231.75.peg.2776	0	1.997	0	2	0	0
fig|536231.75.peg.2777	0	4	0	0	0	0
fig|536231.75.peg.2778	498	426	227	710	553	547
fig|536231.75.peg.2779	5934.177	6826.544	3194	4796.112	4948	6975
fig|536231.75.peg.2780	79	46	65	140	90	76
fig|536231.75.peg.2781	465.754	463.819	264.322	534.757	488.776	418.811
fig|536231.75.peg.2782	3	0	0	2	3	1
fig|536231.75.peg.2783	0	0	0	0	0	0
fig|536231.75.peg.2784	7033.657	16006.542	3147	2389	5227.232	2144.492
fig|536231.75.peg.2785	16179.217	19712.833	4829.125	9105.894	12035.088	5318.522
fig|536231.75.peg.2786	1751.204	2360.565	882.875	1038.76	1429.947	1826.985
fig|536231.75.peg.2787	13	13	4	8	18	13
fig|536231.75.peg.2788	39	54	4	23	22	39
fig|536231.75.peg.2789	30	28	12	44	46	11
fig|536231.75.peg.2790	42	48	26	51	34	21
fig|536231.75.peg.2791	8	1	0	0	1	0
fig|536231.75.peg.2792	49	52	29	37	45	2
fig|536231.75.peg.2793	215004.165	147438.734	103443	354500.191	302024.798	237705.659
fig|536231.75.peg.2794	1918	1602	728	3288	2754	1361
fig|536231.75.peg.2795	941	761	300	1486	1520	431
fig|536231.75.peg.2796	2	0	0	5	3	0
fig|536231.75.peg.2797	100396.053	70414.996	50490	254120.455	166245.622	111054.194
fig|536231.75.peg.2798	2455	2223	884	2595	2195	2152
fig|536231.75.peg.2799	1714	1492	800	1068	1317	806
fig|536231.75.peg.2800	51571.951	36937.049	23029	27524.029	19588	18212
fig|536231.75.peg.2801	9964.424	9458	5777	25732	20638.96	20003
fig|536231.75.peg.2802	14335.775	16769.523	10187	31850.461	29294	21415
fig|536231.75.peg.2803	11930.382	14685	7250	27267.299	23517.192	14765
fig|536231.75.peg.2804	8994.315	9782.104	6038	19337.02	18680.355	12888
fig|536231.75.peg.2805	5080.502	9759.657	4926	10341	15157.457	15409.179
fig|536231.75.peg.2806	1513.144	1903.723	1272.901	863.912	602.922	466
fig|536231.75.peg.2807	9383.856	8644.277	5304.099	7733.088	3966.078	4165
fig|536231.75.peg.2808	1470	1358	566	822	470	374
fig|536231.75.peg.2809	149.555	91.167	13	175.486	98	137.001
fig|536231.75.peg.2810	117.445	148.833	28	187.514	112	173.999
fig|536231.75.peg.2811	244	236	21	295	167	197
fig|536231.75.peg.2812	7238.956	9052.474	3166	8368	7195	5647
fig|536231.75.peg.2813	12645.158	10274	4702	20296.651	15192.411	10206
fig|536231.75.peg.2814	14714.809	11194.123	6177	5037	6417	3869
fig|536231.75.peg.2815	13760.863	9594	6889	8141	8170.405	5381
fig|536231.75.peg.2816	0	0	0	0	0	0
fig|536231.75.peg.2817	327	235	78	1991	750	1265
fig|536231.75.peg.2818	282	197	74	2815	899	1286
fig|536231.75.peg.2820	3677.048	2419	1376	21384.368	11722	14340.007
fig|536231.75.peg.2821	5945.07	3704	2372	31901.12	18144	22358.283
fig|536231.75.peg.2822	66	59	46	319	287	163
fig|536231.75.peg.2823	13417.199	8754.499	5858	58929.156	61975.966	37336.413
fig|536231.75.peg.2824	20453	12907	7789	85147.59	90130.802	44171.566
fig|536231.75.peg.2825	282	294	228	294	225.002	184
fig|536231.75.peg.2826	3868.014	2985	1795	2970	2809	2904.023
fig|536231.75.peg.2827	2106	1961	711	1264	1360	1714
fig|536231.75.peg.2828	0	0	0	0	0	0
fig|536231.75.peg.2829	22601.648	19388.028	11919	103315.786	97198.695	21009.019
fig|536231.75.peg.2830	3462.999	7384	1549	7556.214	7271.085	1202.018
fig|536231.75.peg.2831	249786.484	416224.737	112348	46987.331	116653.056	2839
fig|536231.75.peg.2832	468	486.675	105	283.728	432.11	51
fig|536231.75.peg.2833	3400	3908.325	1371	14508.334	12239.89	1926
fig|536231.75.peg.2834	290941.101	221486.162	158761	784061.993	449972.892	565102.772
fig|536231.75.peg.2835	3951.008	3235.018	1197	4798	4718	2393
fig|536231.75.peg.2836	13922.439	9592	7244	10406	7824.067	8001.08
fig|536231.75.peg.2837	176387.063	250016.934	91829	127963.856	198039.291	80292
fig|536231.75.peg.2838	824	795	386	893	796	445
fig|536231.75.peg.2839	63	48	5	10	26	24
fig|536231.75.peg.2840	24	15	0	0	6	1
fig|536231.75.peg.2841	1264	1239	547	1317	1025	1196
fig|536231.75.peg.2842	19967.241	16232	9536	7393	10604.901	11182
fig|536231.75.peg.2843	17690.125	11653	8218	12043.32	11980	16396
fig|536231.75.peg.2844	822	531	438	514	274	586
fig|536231.75.peg.2845	391	324	170	383	296	179
fig|536231.75.peg.2846	107	108	44	45	66	32
fig|536231.75.peg.2847	317	332	77	160	138	97
fig|536231.75.peg.2848	228	181	123	178	135	41
fig|536231.75.peg.2849	5923.016	5143.276	3556	1913	3005	1398
fig|536231.75.peg.2850	0	4	0	0	0	0
fig|536231.75.peg.2851	1	3	0	0	0	0
fig|536231.75.peg.2852	36	36	12	9	3	15
fig|536231.75.peg.2853	8765.301	12219.001	5504	5485.414	5993	3739
fig|536231.75.peg.2854	18422.285	20830.97	12056	13274.322	13953.372	7325
fig|536231.75.peg.2855	122	217	44	106	78	167
fig|536231.75.peg.2856	0	0	0	0	0	0
fig|536231.75.peg.2857	0	0	0	0	0	0
fig|536231.75.peg.2858	399	575	113	331	476	164
fig|536231.75.peg.2859	8	57	44	6	18	15
fig|536231.75.peg.2860	52	127	43	77	44	41
fig|536231.75.peg.2861	15254.794	30209.572	12658	6926.001	15298.364	6425
fig|536231.75.peg.2862	68	66	39	16	56	39
fig|536231.75.peg.2863	6109.261	6982.035	4180	2280.254	3267	1641
fig|536231.75.peg.2864	5	4	2	0	2	1
fig|536231.75.peg.2865	0	10	2	2	0	0
fig|536231.75.peg.2866	5	12	0	9	1	0
fig|536231.75.peg.2867	19441.385	17131.354	11184	35775.166	23259.52	21377.497
fig|536231.75.peg.2868	0	0	0	0	0	0
fig|536231.75.peg.2869	0	2	0	0	3	0
fig|536231.75.peg.2870	8	10	0	16	1	1
fig|536231.75.peg.2871	61	73.731	39.304	109.872	53.005	65.459
fig|536231.75.peg.2872	44	33.269	7.696	58.128	14.995	38.541
fig|536231.75.peg.2873	0	0	0	12	0	0
fig|536231.75.peg.2874	317	331	123	590	354	363
fig|536231.75.peg.2875	388	296	160	658	294	325
fig|536231.75.peg.2876	251	192	131	665	315	353
fig|536231.75.peg.2877	299	284	250	1194	453	1061
fig|536231.75.peg.2878	698	532	296	1291	496	633
fig|536231.75.peg.2879	246	230	116	1535	493	705
fig|536231.75.peg.2880	1607	1169	870	3049	1910	1363
fig|536231.75.peg.2881	137	115	53	118	48	73
fig|536231.75.peg.2882	1	2	0	0	1	0
fig|536231.75.peg.2883	5	6	0	6	6	3
fig|536231.75.peg.2884	21	15	2	3	8	0
fig|536231.75.peg.2885	0	0	0	0	0	0
fig|536231.75.peg.2886	0	0	0	0	0	0
fig|536231.75.peg.2887	0	0	0	0	0	0
fig|536231.75.peg.2888	41.814	27.051	0	1.718	6.477	7.705
fig|536231.75.peg.2892	2618.623	4678.828	2838.08	1525.818	2165.528	895.866
fig|536231.75.peg.2893	2765	3127	1509	1209	1474	2170
fig|536231.75.peg.2894	601	865	325	631	509	687
fig|536231.75.peg.2895	2807.825	1904.998	770.038	2695.097	2652.39	1416.599
fig|536231.75.peg.2896	70	78	22	28	31	33
fig|536231.75.peg.2897	655	744	104	236	260	410
fig|536231.75.peg.2898	714.985	949.423	355.103	218.513	185.289	258.161
fig|536231.75.peg.2899	1037.695	1197.638	244.009	552.207	500.969	445.861
fig|536231.75.peg.2900	114.388	151.103	52	94.715	106.692	76.32
fig|536231.75.peg.2901	3	9	1	0	5.998	0
fig|536231.75.peg.2902	857.64	872.209	486	583.969	772.996	852.699
fig|536231.75.peg.2903	1380.618	1265.14	541.486	1095.01	979.219	1125.558
fig|536231.75.peg.2904	154	173.457	64	174	166	136
fig|536231.75.peg.2905	729.211	641.878	276.605	821.338	783.897	519.954
fig|536231.75.peg.2906	13	7	0	2	13	8
fig|536231.75.peg.2907	29	35	7	46	37	34
fig|536231.75.peg.2908	2121.943	1901.099	668.829	2122.343	1985.538	1382.239
fig|536231.75.peg.2909	2157.482	2213.696	557	1053	1356	1986
fig|536231.75.peg.2910	1186.734	932.36	461.622	1163.744	1184.201	792.507
fig|536231.75.peg.2911	64.327	80.03	66.66	121	89.546	42
fig|536231.75.peg.2912	34	31	23	36	29	28
fig|536231.75.peg.2913	1180.305	1271.362	345.991	757.793	841.031	952.139
fig|536231.75.peg.2914	1490.871	1300.251	464.21	1295.586	1285.242	763.077
fig|536231.75.peg.2915	25	28	2	17	49	27
fig|536231.75.peg.2916	1541	1972	478	864	1070	921
fig|536231.75.peg.2917	169	173	86	175	99	88
fig|536231.75.peg.2918	521	478.008	346	353	339	308
fig|536231.75.peg.2919	1	6	0	6	1	0
fig|536231.75.peg.2920	14	18	0	36	13	17
fig|536231.75.peg.2921	7	2	5	18	14	10
fig|536231.75.peg.2922	19	15	0	25	33	31
fig|536231.75.peg.2923	32	25	15	84	30	35
fig|536231.75.peg.2924	5	15.703	1	14	14	9
fig|536231.75.peg.2925	8	13.297	21	1	7	2
fig|536231.75.peg.2926	52	80	60	148	64	49
fig|536231.75.peg.2927	16	4	8	10	4	20
fig|536231.75.peg.2928	37	38	22	38	42	20
fig|536231.75.peg.2929	22	39	2	18	18	18
fig|536231.75.peg.2930	12	6	8	13	24	9
fig|536231.75.peg.2931	3	8	0	1	0	5
fig|536231.75.peg.2932	0	6	10	2	0	0
fig|536231.75.peg.2933	4	0	0	0	0	0
fig|536231.75.peg.2934	0	8	5	2	3	7
fig|536231.75.peg.2935	5	4	0	6	2	3
fig|536231.75.peg.2936	201	175	70	242	198	116
fig|536231.75.peg.2937	98	65	43	65	91	53
fig|536231.75.peg.2938	137	80	56	89	94	86
fig|536231.75.peg.2939	28	16	14	10	24	7
fig|536231.75.peg.2940	325	625	94	207	237.04	180
fig|536231.75.peg.2941	69	75	31	82	102	56
fig|536231.75.peg.2942	22	28	38	12	17	23
fig|536231.75.peg.2943	351	308	155	303	397	45
fig|536231.75.peg.2944	4642.363	3320	1877	3622	4577	971
fig|536231.75.peg.2945	169616.035	157005.716	121855	76407.517	125009.516	43352
fig|536231.75.peg.2946	11905	10446	4605	13171	13837	8826
fig|536231.75.peg.2947	122	104	60	62	43	57
fig|536231.75.peg.2948	1980	1641	1083	732	929	1525
fig|536231.75.peg.2949	219	175	66	174	212	86
fig|536231.75.peg.2950	170	128	101	139	174	78
fig|536231.75.peg.2951	1043905.383	1576483.039	709897.985	480398.793	1759876.074	314552.699
fig|536231.75.peg.2952	1125	1248	505	938	1162	511
fig|536231.75.peg.2953	3096	2591	1587	1444	2300	771
fig|536231.75.peg.2954	1626.039	1180	796	1502	1928	1469
fig|536231.75.peg.2955	5287.328	4411	2603	4397	5510	4046
fig|536231.75.peg.2956	2841.159	2133	990	2338	2850	2030
fig|536231.75.peg.2957	716	576	121	792	1024	378
fig|536231.75.peg.2958	1110	932	500	1301	775	1139
fig|536231.75.peg.2959	4141.159	2997.431	1513	4824	2945	2695
fig|536231.75.peg.2960	3762.072	2839.168	1433	4480	2900	2676
fig|536231.75.peg.2961	3793.459	2628.44	1391	5078	2968	2623
fig|536231.75.peg.2962	654	537.56	107	513	464	452
fig|536231.75.peg.2963	3013	2055	1339	3702.768	2468	2289
fig|536231.75.peg.2964	11322.328	7161	5377	22825.505	9713.238	19906.383
fig|536231.75.peg.2965	13017.07	9597.711	6591	6913	8277.092	5041
fig|536231.75.peg.2966	5463.131	4981.176	3584	3566.022	3960.02	2803
fig|536231.75.peg.2967	9262.246	8198.202	5031	6359	7125	5382
fig|536231.75.peg.2968	11185.946	8861	6247	6588	6747.905	5631
fig|536231.75.peg.2969	9936.006	9519	7730	6697	7261	7589
fig|536231.75.peg.2970	22480.633	23383.193	10437	17513.492	18252.099	17941
fig|536231.75.peg.2971	525	390	275	697	465	897
fig|536231.75.peg.2972	1992	1464	958	1287	1143	1132
fig|536231.75.peg.2973	17016.356	14721	9675	16687	13223	11234.184
fig|536231.75.peg.2974	35813.45	27096.494	14578	26587	25307	17873
fig|536231.75.peg.2975	5522.907	4535	1989	5571	4150	2787
fig|536231.75.peg.2976	610.315	667.206	145.58	202.804	256.386	195.352
fig|536231.75.peg.2977	1539.685	1665.794	384.42	443.196	454.614	480.648
fig|536231.75.peg.2978	51277.957	38144.81	30577	8450	16861.037	5287
fig|536231.75.peg.2979	10219.584	8158	3934	2739	5021	1340
fig|536231.75.peg.2980	11514.189	9137.141	5611	3566	6270.245	2520
fig|536231.75.peg.2981	62280.901	170035.697	74289	16709.96	49799	10693
fig|536231.75.peg.2982	15649.381	9866.206	5195	12706.478	11702	6798
fig|536231.75.peg.2983	101	83	32	118	74	97
fig|536231.75.peg.2984	1604	1045	502	1945	1388	1038
fig|536231.75.peg.2985	14041.061	12549	5487	11046	9345.045	10662
fig|536231.75.peg.2986	0	2	10	0	0	0
fig|536231.75.peg.2987	13	14	4	0	3	0
fig|536231.75.peg.2988	9438.423	10561	5598	7832.652	8454	6799
fig|536231.75.peg.2990	5.979	12	0	0	0	1.011
fig|536231.75.peg.2991	2	19	34	0	10	0
fig|536231.75.peg.2992	556.92	741	569.713	377	586.655	361
fig|536231.75.peg.2993	209.08	208	91.287	218	249.345	137
fig|536231.75.peg.2994	2	15	9	5	3	15
fig|536231.75.peg.2995	2531.7	2956.245	1819.703	1374.137	1546.134	2866.913
fig|536231.75.peg.2996	309.3	299.755	97.297	313.863	313.866	279.087
fig|536231.75.peg.2997	2311	1607	857	2359	2508	1666
fig|536231.75.peg.2998	15703.033	11997.776	7912	19678	20868	13673.043
fig|536231.75.peg.2999	55	37	10	103	125	13
fig|536231.75.peg.3000	249	201	89	897	1003	349
fig|536231.75.peg.3001	539	527	310	3416.003	3264	4831
fig|536231.75.peg.3002	6127.968	5301	3702	5824	5423.658	4080
fig|536231.75.peg.3003	3628.143	2911	1925	3826	2891	3764.01
fig|536231.75.peg.3004	3936	2898	1974	4620	3534.002	4602
fig|536231.75.peg.3005	5707.051	6522	3678	5939	5755	4375
fig|536231.75.peg.3006	2323	2564	1499	1454	1595	1316
fig|536231.75.peg.3007	6338.009	5536	2459	3301	3666	2141
fig|536231.75.peg.3008	5	7	0	6	0	0
fig|536231.75.peg.3009	129	139	83	75	65	79
fig|536231.75.peg.3010	4085.131	3701	2128	1994	2255.17	1600
fig|536231.75.peg.3011	110	85	10	28	12	17
fig|536231.75.peg.3012	544	336	237	139	144	83
fig|536231.75.peg.3013	389	342	57	72	103	53
fig|536231.75.peg.3014	267	171	135	21	47	37
fig|536231.75.peg.3015	258	217	98	247	636	221
fig|536231.75.peg.3017	309.015	227	87	86	302	21
fig|536231.75.peg.3018	3213.44	3667	1989	1330	2084.043	1304
fig|536231.75.peg.3019	334	251	104	258	163	260
fig|536231.75.peg.3020	101	97	41	81	42	75
fig|536231.75.peg.3021	200	316	202	63	125	91
fig|536231.75.peg.3022	926	621.725	543	987	593	1073
fig|536231.75.peg.3023	318	215.275	81	475	335	427
fig|536231.75.peg.3024	5141.298	4417	1860	11363.105	5845	10263.361
fig|536231.75.peg.3025	11595.842	7904	4067.333	23545.891	10080	23793.792
fig|536231.75.peg.3026	6579	4429	2650	10083	6224	7013
fig|536231.75.peg.3027	15	6	6	3	9	10
fig|536231.75.peg.3028	3410.084	2069	1387	3374	1817	2626.017
fig|536231.75.peg.3029	6835.098	4333	2622	5859	3610	4934
fig|536231.75.peg.3030	7086.24	5383	2781	6073	4407	4606
fig|536231.75.peg.3031	3325.001	2727	1647	3527	2005	2618
fig|536231.75.peg.3032	4203.16	2773	1538	2787	1795	2318
fig|536231.75.peg.3033	4634	3172	1644	3212.015	1843	2767
fig|536231.75.peg.3034	1581.841	1326	367	1303	1164	942
fig|536231.75.peg.3035	5499.022	4270.003	1917	4120	3720	2664
fig|536231.75.peg.3036	1345	1069	505	1612	1190	754
fig|536231.75.peg.3037	4483	2909	1730	6597	4218	3453
fig|536231.75.peg.3038	40	33	0	32	33	10
fig|536231.75.peg.3039	21026.219	14304	9999	10916	8350	10594
fig|536231.75.peg.3040	3753	3645	1439	4777	3482	3483
fig|536231.75.peg.3041	102	95	44	112	94	50
fig|536231.75.peg.3042	39157.22	35636.002	26083	7958	12839	7194
fig|536231.75.peg.3043	2011	1432.046	995	1574	932	1256
fig|536231.75.peg.3044	31535.82	24010.033	11601	42861	20771	29908
fig|536231.75.peg.3045	318140.124	239974.397	126964	445635.454	183838.483	245638.993
fig|536231.75.peg.3046	52841.584	43037.713	22486	38855.029	20910.266	34774.027
fig|536231.75.peg.3047	67985.168	59762.185	29925	41560	22373	29916
fig|536231.75.peg.3048	1610	1107	762	1046	1026	1106
fig|536231.75.peg.3049	4540	3397	2376	3598	3303	4747
fig|536231.75.peg.3050	1311	1829	1087	462	828	512
fig|536231.75.peg.3051	49089.073	51665.719	33699.545	25969	33037.105	36923.492
fig|536231.75.peg.3052	21770.564	14347.066	8951	20350.289	18601.065	15768
fig|536231.75.peg.3053	2622	2204	952	1850	2511	1733
fig|536231.75.peg.3054	55	34	67	27	35	38
fig|536231.75.peg.3055	3608	2562.001	1527	3798	2887	2299
fig|536231.75.peg.3056	11608.01	8160	5115	12082	10219.509	6586
fig|536231.75.peg.3057	37232.771	71607.683	23252	6085	16190	3413
fig|536231.75.peg.3058	2837	2065	1524	2866	2116.247	1984
fig|536231.75.peg.3059	4000.021	2541	1837	3259	2710	2313
fig|536231.75.peg.3060	22867.114	20633.342	15306	16273.15	14273.52	22279.48
fig|536231.75.peg.3061	8622.9	6553.304	3573	9633	6629	5390
fig|536231.75.peg.3062	17724.131	13400.424	8658	13842	10866	9477
fig|536231.75.peg.3063	22729.059	16930	9832	20006.174	16469.019	15763
fig|536231.75.peg.3064	8123.29	4810	2341	7565	4815	4553
fig|536231.75.peg.3065	271.104	189	49	341	248	338
fig|536231.75.peg.3066	133.905	146	74	108	96	105
fig|536231.75.peg.3067	3	4	9	9	6	1
fig|536231.75.peg.3068	1048	1473.034	423	481	810	569
fig|536231.75.peg.3069	9490.002	9952	3028	5878	8949	5087
fig|536231.75.peg.3070	5334.006	4727.001	1463	4394	4897	2442
fig|536231.75.peg.3071	663117.712	642460.855	503006.754	135135.977	334190.396	119154
fig|536231.75.peg.3072	10398.941	6612.001	5424	4935	4902	4883
fig|536231.75.peg.3073	9960.19	6700.119	5005	6160.116	5926.136	4237
fig|536231.75.peg.3074	9	6	2	2	0	1
fig|536231.75.peg.3075	10860.565	7358	7070	8493	5979	7418
fig|536231.75.peg.3076	4108.667	3050	1853	5308.219	4115	3293
fig|536231.75.peg.3077	17172	12823	7187	14684.501	12486	10616
fig|536231.75.peg.3078	2392	2061.403	956	2534	2302	1207
fig|536231.75.peg.3079	16869.527	11640	7854	13154	9644	13401
